ID;Tweet;Keluhan;Respon;Bukan Keluhan/Respon;Kategori;Topik Umum; Topik Spesifik;Lokasi;Waktu 
6,88291E+17;@dbmpkotabdg @ridwankamil mhn bantuan nya u/ menutup jln yg berlobang di jl.Cigadung Raya Barat sktr Rancakendal.Nhn https://t.co/C3gjKPoziE;k;;;k;Infrastruktur;jalan rusak;Jalan Cigadung Raya Barat daerah Rancakendal ;-
6,88297E+17;RT @Satpolppbdg: Penertiban pkl di jl.Otista Tegalega hr ini Sabtu 16/1/2016 cc @ridwankamil @PemkotBandung @DiskominfoBdg @OdedMD https://…;;;l;l;Bukan Keluhan;-;-;-
6,88299E+17;RT @Satpolppbdg: Penertiban pkl di jl.Otista Tegalega hr ini Sabtu 16/1/2016 cc @ridwankamil @PemkotBandung @DiskominfoBdg @OdedMD https://…;;;l;l;Bukan Keluhan;-;-;-
6,883E+17;"RT @aksirelawanbdg: Weekend Tiba.. 😊 Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…";;;l;l;Bukan Keluhan;-;-;-
6,88304E+17;Jl suci per4an pahlawan mohon di cek, taxi yg parkir penyebab lalin tersendat @IWGinting @PRFMnews @andriprim @ridwankamil;k;;;k;Perhubungan;parkir sembarangan;Jalan Suci perempatan Pahlawan ;-
6,88308E+17;Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https://t.co/qFiCpfv7PM;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";manusia silver;perempatan Pasteur bawah Pasopati ;-
6,88308E+17;RT @ArdiPramudito: Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https…;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";manusia silver;perempatan Pasteur bawah Pasopati ;-
6,88309E+17;RT @ArdiPramudito: Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https…;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";manusia silver;perempatan Pasteur bawah Pasopati ;-
6,88311E+17;RT @ArdiPramudito: Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https…;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";manusia silver;perempatan Pasteur bawah Pasopati ;-
6,88316E+17;RT @ArdiPramudito: Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https…;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";manusia silver;perempatan Pasteur bawah Pasopati ;-
6,88317E+17;"RT @aksirelawanbdg: Weekend Tiba.. 😊 Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…";;;l;l;Bukan Keluhan;-;-;-
6,88318E+17;@ridwankamil pak saya merasa terganggu dengan pengamen2 yg meminta dgn nada memaksa. Apalagi kl diangkot lg sepi. Asa dijambret scara halus.;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";pengamen;di dalam angkot;-
6,88324E+17;RT @ArdiPramudito: Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https…;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";manusia silver;perempatan Pasteur bawah Pasopati ;-
6,88326E+17;RT @ArdiPramudito: Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https…;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";manusia silver;perempatan Pasteur bawah Pasopati ;-
6,88332E+17;RT @ArdiPramudito: Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https…;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";manusia silver;perempatan Pasteur bawah Pasopati ;-
6,88341E+17;"RT @aksirelawanbdg: Weekend Tiba.. 😊 Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…";;;l;l;Bukan Keluhan;-;-;-
6,88342E+17;Di taman sungai cikapayang masih byk yg buah sampah sembarangan. Perlu ada @Satpolppbdg cc @dbmpkotabdg @diskamtam pengunjungnya pada bandel;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";buang sampah sembarangan;Taman Sungai Cikapayang ;-
6,88342E+17;Seneng liat byk taman di bandung tp kesel jg byk yg sengaja buang sampah sembarangan. Pdhl ada tempat sampah @Satpolppbdg @pdkebersihanbdg;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";buang sampah sembarangan;-;-
6,88344E+17;RT @kangsodiq: Di taman sungai cikapayang masih byk yg buah sampah sembarangan. Perlu ada @Satpolppbdg cc @dbmpkotabdg @diskamtam pengunjun…;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";buang sampah sembarangan;Taman Sungai Cikapayang ;-
6,88348E+17;@IWGinting @andriprim @ridwankamil @PRFMnews Angkot Ledeng. Angkot kuning itu juga ngetem ditengah jalan. #lalinbdg https://t.co/IPmI987Kic;k;;;k;Perhubungan;angkutan umum ugal - ugalan / ngetem;Angkot Ledeng, Angkot Kuning ;-
6,88351E+17;pak @ridwankamil di perempatan pasteur meni seueur anak jalanan nu nge-lem. hariwang jadi pemandangan normal. bilih pada nurutan murangkalih;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";anak jalanan dan gelandangan pengemis;perempatan Pasteur;-
6,88358E+17;@ridwankamil @pjudbmpbdg @dbmpkotabdg pak ridwan jeung rekan2 pju.. punten pju pratista raya pareum... https://t.co/7Gk0ToBQzo;k;;;k;Infrastruktur;lampu penerangan jalan umum;Pratista Raya;-
6,88359E+17;@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 16/1 URC PJU, perbaikan lampu PJU jl Polisi Militer https://t.co/404cJt0M0P;;r;;r;Infrastruktur;lampu penerangan jalan umum ;Jalan Polisi Militer;-
6,88359E+17;@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 16/1 URC PJU, perbaikan lampu PJU jl Geger Kalong Hilir https://t.co/dX1Uiu1MXN;;r;;r;Infrastruktur;lampu penerangan jalan umum ;Jalan Geger Kalong Hilir;-
6,88359E+17;@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 16/1 URC PJU, perbaikan lampu PJU jl Pa Gatot Raya https://t.co/aCWuGb3zQf;;r;;r;Infrastruktur;lampu penerangan jalan umum ;Jalan Pa Gatot Raya ;-
6,88359E+17;@infobandung @ridwankamil malem minggu di masjid raya (alun2) penuh banget sampe bnyk yg buang sampah sembarangan d area dlm...😢😢;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";buang sampah sembarangan;Mesjid Raya Alun-alun ;-
6,8836E+17;@dbmpkotabdg @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg jln sukasari suryasumantri beberapa lampu mati juga..;k;;;k;Infrastruktur;lampu penerangan jalan umum;Jalan Sukasari Suryasumantri ;-
6,88361E+17;@IWGinting kang,,maaf mau tanya,klo alih fungsi dr trotoar menjadi lahan parkir diperbolehkan?? cc:@dishub_kotabdg ,@ridwankamil;k;;;k;Perhubungan;parkir sembarangan;-;-
6,88365E+17;"Pengarahan.. suruh PKL jualan di pingir pedestrian didepan toko &amp; mall yng bayar pajak &amp; izin ke pemkot.  https://t.co/HkAVKgGG3E";k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";PKL;-;-
6,88366E+17;Kang @ridwankamil kenapa di taman superhero ga ada lampu yg nyala, jadi gelap dan rawan klo malem..;k;;;k;Lingkungan Hidup;lampu penerangan taman;Taman Superhero ;-
6,88366E+17;"@PRFMnews @ridwankamil apakah walkot menizinkan PKL dlm kaum jualan di depan toko &amp; mall! Apakah izinkan PKL parkir motor di dalem kaum?????";k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";PKL;Jalan Dalem Kaum ;-
6,88367E+17;"@PRFMnews @ridwankamil kami keberatan toko &amp; usaha di tutup PKL. Kami yng bayar pajak &amp; izin ko tdk dilibatkan ama pemkot!.";k;;;k;Bidang Lainnya;-;-;-
6,88367E+17;"RT @aksirelawanbdg: Weekend Tiba.. 😊 Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…";;;l;l;Bukan Keluhan;-;-;-
6,8837E+17;"@PRFMnews @ridwankamil @DiskominfoBdg  yng membayar pajak izin &amp; ikut aturan &amp; berkerja keras cari utk nafka halal &amp; resmi tdk di hargain.";;;l;l;Bukan Keluhan;-;-;-
6,88372E+17;@batheig sosialisasi ttg parkir di jl. Suniaraja cc   @ridwankamil @dishub_kotabdg @DiskominfoBdg @infobdg https://t.co/DDryLEfcMV;;;l;l;Bukan Keluhan;-;-;-
6,88374E+17;RT @Satpolppbdg: @batheig sosialisasi ttg parkir di jl. Suniaraja cc   @ridwankamil @dishub_kotabdg @DiskominfoBdg @infobdg https://t.co/DD…;;;l;l;Bukan Keluhan;-;-;-
6,88381E+17;"@ridwankamil sebrang teras cikapundung arah sabuga, trotoar tdk ramah u pejalan kaki; laju mobil kencang bahaya. https://t.co/nNTNsyh7I4";k;;;k;Perhubungan;trotoar, bahaya;sebrang Teras Cikapundung arah Sabuga;-
6,88391E+17;"@ridwankamil Taman jam jl. Abdul rifai kurang penerangan. Lampu jalan&amp;taman tdk berfungsi rawan kecelakaan&amp; begal.";k;;;k;Lingkungan Hidup;lampu penerangan taman;Taman Jam Jalan Abdul Rifai ;-
6,88477E+17;RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg @OpieS46 16/1 URC Karees, perbaikan jl Gumuruh https://t.co/FIQRq5Kwyd;;r;;r;Infrastruktur;jalan rusak ;Jalan Gumuruh ;-
6,88482E+17;@kel_gumuruh @dbmpkotabdg mohon perbaikan trotoar jl Soekarno Hatta untuk kenyamanan kota Bsndung;;r;;r;Infrastruktur;trotoar;Jalan Soekarno ;-
6,88489E+17;RT @achmadsoleh1202: @ridwankamil @dbmpkotabdg @ErnySetiawati @DiskominfoBdg #siagabanjir Bubat dsk hujan bka pintu air Bendung CURUG ECE h…;;;l;l;Bukan Keluhan;-;-;-
6,8849E+17;RT @achmadsoleh1202: @ridwankamil @dbmpkotabdg @ErnySetiawati @DiskominfoBdg #siagabanjir Bubat dsk hujan bka pintu air Bendung CURUG ECE h…;;;l;l;Bukan Keluhan;-;-;-
6,8849E+17;RT @Satpolppbdg: @batheig sosialisasi ttg parkir di jl. Suniaraja cc   @ridwankamil @dishub_kotabdg @DiskominfoBdg @infobdg https://t.co/DD…;;;l;l;Bukan Keluhan;-;-;-
6,88492E+17;RT @achmadsoleh1202: @ridwankamil @dbmpkotabdg @ErnySetiawati @DiskominfoBdg #siagabanjir Bubat dsk hujan bka pintu air Bendung CURUG ECE h…;;;l;l;Bukan Keluhan;-;-;-
6,88492E+17;RT @Satpolppbdg: @batheig sosialisasi ttg parkir di jl. Suniaraja cc   @ridwankamil @dishub_kotabdg @DiskominfoBdg @infobdg https://t.co/DD…;;;l;l;Bukan Keluhan;-;-;-
6,88493E+17;RT @Satpolppbdg: @batheig sosialisasi ttg parkir di jl. Suniaraja cc   @ridwankamil @dishub_kotabdg @DiskominfoBdg @infobdg https://t.co/DD…;;;l;l;Bukan Keluhan;-;-;-
6,88505E+17;Kang @ridwankamil nembe pisan pohon tumbang melintang di jalan babakan siliwangi. Bilih kabujeng macet. Nuhun.. https://t.co/lowcUZ6yio;k;;;k;Lingkungan Hidup;pohon tumbang;Jalan Babakan Siliwangi ;-
6,88505E+17;RT @Irmanski: Kang @ridwankamil nembe pisan pohon tumbang melintang di jalan babakan siliwangi. Bilih kabujeng macet. Nuhun.. https://t.co/…;k;;;k;Lingkungan Hidup;pohon tumbang;Jalan Babakan Siliwangi ;-
6,88506E+17;@aheryawan @kel_gumuruh @kec_batununggal @ridwankamil @OdedMD @dbmpkotabdg mohon perbaikan trotoar jl. Soekarno Hatta untuk kenyamanan;k;;;k;Infrastruktur;trotoar;Jalan Soekarno Hatta;-
6,88507E+17;@dbmpkotabdg @aheryawan @ridwankamil @OdedMD @yossiirianto @dbmpkotabdg mohon perbaikan trotoar jl. SOekarno Hatta untuk kenyamanan;k;;;k;Infrastruktur;trotoar;Jalan Soekarno Hatta;-
6,88514E+17;@infobdg @ridwankamil pohon tumbang di daerah babakan siliwangi emang sudah seharusnya pohon tua daerah ini di tebang supaya ga membahayakan;k;;;k;Lingkungan Hidup;pohon tumbang;Jalan Babakan Siliwangi ;-
6,88515E+17;Sudah dikirimkan petugas dari @diskamtam RT  @r_ainni Hindari jalan babakan siliwangi, ada pohon tumbang, menimpa kabel pln.;k;;;k;Lingkungan Hidup;pohon tumbang;Jalan Babakan Siliwangi ;-
6,88517E+17;RT @mazNOT: kalo parkir itu bagian @dishub_kotabdg. ada masalah di taman-nya baru @diskamtam:) RT @MRKFans @ensetya @ridwankamil https://t.…;;;l;l;Bukan Keluhan;-;-;-
6,88523E+17;jabar Lagi musim perampokan ke minimarket di daerah 2 pke ancaman pistol tuh perampok  @ganjarpranowo  @aheryawan  @ridwankamil  @infobdg;k;;;k;Kriminalitas;perampokan;-;-
6,88528E+17;RT @achmadsoleh1202: @ridwankamil @dbmpkotabdg @ErnySetiawati @DiskominfoBdg #siagabanjir Bubat dsk hujan bka pintu air Bendung CURUG ECE h…;;;l;l;Bukan Keluhan;-;-;-
6,88534E+17;Kalau bikin pedestrian, jangan biarkan pekerja2 mengurangi pemakaian semennya. cc: @ridwankamil @infobandung https://t.co/lGwOBaz7fj;;;l;l;Bukan Keluhan;-;-;-
6,88538E+17;RT @MartinChen888: Kalau bikin pedestrian, jangan biarkan pekerja2 mengurangi pemakaian semennya. cc: @ridwankamil @infobandung https://t.c…;;;l;l;Bukan Keluhan;-;-;-
6,88539E+17;"RT @oktvnda: @ridwankamil Taman jam jl. Abdul rifai kurang penerangan. Lampu jalan&amp;taman tdk berfungsi rawan kecelakaan&amp; begal.";k;;;k;Infrastruktur;penerangan jalan umum;Taman Jam Jalan Abdul Rifai ;-
6,88539E+17;"RT @mochkurniawan: @ridwankamil sebrang teras cikapundung arah sabuga, trotoar tdk ramah u pejalan kaki; laju mobil kencang bahaya. https:/…";k;;;k;Perhubungan;trotoar, lalu lintas bahaya;sebrang Teras Cikapundung arah Sabuga;-
6,8854E+17;"RT @TjongY1011: @PRFMnews @ridwankamil apakah walkot menizinkan PKL dlm kaum jualan di depan toko &amp; mall! Apakah izinkan PKL parkir motor d…";k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";PKL;Jalan Dalem Kaum ;-
6,8854E+17;RT @justinsayogo: @ridwankamil @pjudbmpbdg @dbmpkotabdg pak ridwan jeung rekan2 pju.. punten pju pratista raya pareum... https://t.co/7Gk0T…;k;;;k;Infrastruktur;lampu penerangan jalan umum;Jalan Pratista Raya ;-
6,8854E+17;@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 17/1 URC PJU, perbaikan lampu PJU jl Perintis Kemerdekaan https://t.co/0FqW7Dna4b;;r;;r;Infrastruktur;lampu penerangan jalan umum ;Jalan Perintis Kemerdekaan ;-
6,8854E+17;@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 17/1 URC PJU, perbaikan lampu PJU jl Jupiter Selatan https://t.co/SypCtQxYPC;;r;;r;Infrastruktur;lampu penerangan jalan umum ;Jalan Jupiter Selatan ;-
6,8854E+17;@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 17/1 URC PJU, perbaikan lampu PJU jl Pajajaran https://t.co/2piaBqchuM;;r;;r;Infrastruktur;lampu penerangan jalan umum ;Jalan Padjajaran ;-
6,8854E+17;"RT @oktvnda: @ridwankamil Taman jam jl. Abdul rifai kurang penerangan. Lampu jalan&amp;taman tdk berfungsi rawan kecelakaan&amp; begal.";k;;;k;Infrastruktur;penerangan jalan umum;Taman Jam Jalan Abdul Rifai ;-
6,8854E+17;@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 17/1 URC PJU, perbaikan lampu PJU per4an jl Moch Toha-Ciateul https://t.co/F8hh6vo6mk;;r;;r;Infrastruktur;lampu penerangan jalan umum ;perempatan Jalan Moch Toha-Ciateul ;-
6,88543E+17;@dbmpkotabdg @se_bdg @diskamtam Sepertinya bukan. Itu endapan sedimen setelah genangan air surut bagi yg sering lewat lokasi tsb pasti tahu.;;;l;l;Bukan Keluhan;-;-;-
6,88555E+17;RT @achmadsoleh1202: @ridwankamil @dbmpkotabdg @ErnySetiawati @DiskominfoBdg #siagabanjir Bubat dsk hujan bka pintu air Bendung CURUG ECE h…;;;l;l;Bukan Keluhan;-;-;-
6,88558E+17;@ridwankamil @dishub_kotabdg Lampu Merah jl.kopo immanuel dri kemaren mati,belum ada perbaikan dari dinas terkait..???;k;;;k;Perhubungan;lampu lalu lintas;lampu merah Jalan Kopo Immanuel ;-
6,88562E+17;@ridwankamil @dishub_kotabdg @infobandung  Lampu Merah jl.kopo immanuel dri kemaren mati,blm ada prbaikn smpai skrng dari dinas terkait..???;k;;;k;Perhubungan;lampu lalu lintas;lampu merah Jalan Kopo Immanuel ;-
6,88568E+17;RT @achmadsoleh1202: @ridwankamil @dbmpkotabdg @ErnySetiawati @DiskominfoBdg #siagabanjir Bubat dsk hujan bka pintu air Bendung CURUG ECE h…;;;l;l;Bukan Keluhan;-;-;-
6,88568E+17;duka, mang.. da abi mah teu naksi.. abi mah ngan saukur ngabeca weh.. *sakitu ge tos hepi, mang  https://t.co/WcJ9lvyoM4;;;l;l;Bukan Keluhan;-;-;-
6,88568E+17;RT @aksirelawanbdg: duka, mang.. da abi mah teu naksi.. abi mah ngan saukur ngabeca weh.. *sakitu ge tos hepi, mang  https://t.co/WcJ9lvyoM4;;;l;l;Bukan Keluhan;-;-;-
6,88571E+17;PKL jl Sukajadi libur berjualan hari minggu @ridwankamil @OdedMD @Satpolppbdg @bplh_kotabdg  @infokoperindag https://t.co/d8pBZAqV7w;;;l;l;Bukan Keluhan;-;-;-
6,88571E+17;RT @Kec_Sukajadi: PKL jl Sukajadi libur berjualan hari minggu @ridwankamil @OdedMD @Satpolppbdg @bplh_kotabdg  @infokoperindag https://t.co…;;;l;l;Bukan Keluhan;-;-;-
6,88573E+17;@dbmpkotabdg @distarcipBDG @kelurahankopo @KecBojongloakal @ridwankamil Penanggulangan awal Jebolnya kali citepus https://t.co/lFBUErVeAN;;;l;l;Bukan Keluhan;-;-;-
6,88574E+17;RT @Kec_Sukajadi: PKL jl Sukajadi libur berjualan hari minggu @ridwankamil @OdedMD @Satpolppbdg @bplh_kotabdg  @infokoperindag https://t.co…;;;l;l;Bukan Keluhan;-;-;-
6,88574E+17;RT @Kec_Sukajadi: PKL jl Sukajadi libur berjualan hari minggu @ridwankamil @OdedMD @Satpolppbdg @bplh_kotabdg  @infokoperindag https://t.co…;;;l;l;Bukan Keluhan;-;-;-
6,88575E+17;@dbmpkotabdg @distarcipBDG @kelurahankopo @KecBojongloakal @ridwankamil Pos kamling terpaksa di bongkar dem keamanan https://t.co/ISE0IcgTb6;;;l;l;Bukan Keluhan;-;-;-
6,88578E+17;Dr minggu ke minggu makin banyak aja pengemis d cfd buah batu, ga nyaman:( trs suka ke rmh2. Tolong pa ditertibkan @Satpolppbdg @ridwankamil;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";anak jalanan dan gelandangan pengemis;CFD Buah Batu ;-
6,88587E+17;RT @soowooBDG: @dbmpkotabdg @se_bdg @diskamtam Sepertinya bukan. Itu endapan sedimen setelah genangan air surut bagi yg sering lewat lokasi…;;;l;l;Bukan Keluhan;-;-;-
6,88587E+17;tetapi hari ini masih boleh akan terjadi pada hari esok. @Bandung_Dinkes;;;l;l;Bukan Keluhan;-;-;-
6,88591E+17;@dbmpkotabdg @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg jl sukahaji kel. Sukarasa kinten iraha pa ? ntos 4 x lapor. Nhn;;;l;l;Bukan Keluhan;-;-;-
6,88592E+17;Amanat dr pemilik rumah Jl Sarimanah 44 yg ada PJU nya, PJU nya mati, minta diperbaiki,, Nuhun Cc @dbmpkotabdg https://t.co/x88hA6bZND;k;;;k;Infrastruktur;lampu penerangan jalan umum;Jalan Sarimanah 44;-
6,88592E+17;RT @Kel_CipadungKln: Syukuran warga rt 4 rw 4 cpdkln pemakaian air bersih untuk warga dari pippk 2015 @ridwankamil @PemumBdg @uum1969 https…;;;l;l;Bukan Keluhan;-;-;-
6,88595E+17;@Satpolppbdg @ridwankamil jln terusan pasir koja,  itu makan badan jalan;;;l;l;Bukan Keluhan;-;-;-
6,88596E+17;RT @Kec_Sukajadi: PKL jl Sukajadi libur berjualan hari minggu @ridwankamil @OdedMD @Satpolppbdg @bplh_kotabdg  @infokoperindag https://t.co…;;;l;l;Bukan Keluhan;-;-;-
6,88598E+17;@RTMC_PoldaJabar Angkot Setiabudi Ledeng UPI gmn pak? selalu bikin macet. #lalinbdg @ridwankamil @dishub_kotabdg https://t.co/KFgjZxRc3q;k;;;k;Perhubungan;kemacetan;Angkot Setiabudi Ledeng UPI ;-
6,886E+17;@WOWFAKTA: Berdasarkan provinsi;;;l;l;Bukan Keluhan;-;-;-
6,88608E+17;@fokusjabar @ridwankamil mugi2 kadishub baru lebih baik. TMB 1-4 pada kumuh, rusak, bus nggak lengkap,e-ticketing system blm berjalan.Nuhun;k;;;k;Perhubungan;TMB;TMB 1-4;-
6,88616E+17;Hharapan saya pilkada DKI kalau bisa 2 calon Ahok VS @ridwankamil  maka pertempuran semakin asyik. #PilkadaDKI  https://t.co/So1jxp81Ab;;;l;l;Bukan Keluhan;-;-;-
6,88616E+17;Kang @ridwankamil sy tinggal di adipura 2,sdg ada pembuatan jalan tol dn tiap hari truk besar lewat d jalan blk rmh,rmh sy eundeur kang;k;;;k;Bidang Lainnya;-;Adipura 2;-
6,88617E+17;Kang @ridwankamil jalan yg di pk truk bw tanah urugan teh bkn jalan umum tp bekas sawah yg di urug tanah dn di jd kan jalan dadakan kang;;;l;l;Bukan Keluhan;-;-;-
6,88618E+17;Traffic light jl.kopo dan jl.peta masih belum ada perbaikan , CC : @dishub_kotabdg;k;;;k;Perhubungan;lampu lalu lintas;Jalan Kopo dan Jalan Peta;-
6,8862E+17;@dbmpkotabdg @ridwankamil mhn info kapan sekiranya dapat diperbaiki jl baturaden IX ciwastra jln menuju sekolah.tks https://t.co/mWccSsPdHL;k;;;k;Infrastruktur;jalan rusak ;Jalan Batu Raden IX Ciwastra;-
6,88622E+17;@dbmpkotabdg mhn infonya kpn  diperbaiki jl baturaden IX ciwastra,jalan publik untuk menuju sekolah smpn48 dan sma25 https://t.co/fXSjmTiOR6;k;;;k;Infrastruktur;jalan rusak ;Jalan Batu Raden IX Ciwastra;-
6,88625E+17;Pak @ridwankamil , punten minta tolong ada pohon tumbang, kabel listrik jg putus. Di KPAD gegerkalong jln Kartika 2. https://t.co/IpXQXoOCbk;k;;;k;Lingkungan Hidup;pohon tumbang;KPAD Gegerkalong Jalan Kartika 2;-
6,88625E+17;disebut #AlayAbabil gak mau.. tapi kelakuannya ngeliatin. #masalahmental RT @PRFMnews @SiscaElin @ridwankamil https://t.co/sVndjsXZbM;;;l;l;Bukan Keluhan;-;-;-
6,88626E+17;RT @mazNOT: disebut #AlayAbabil gak mau.. tapi kelakuannya ngeliatin. #masalahmental RT @PRFMnews @SiscaElin @ridwankamil https://t.co/sVnd…;;;l;l;Bukan Keluhan;-;-;-
6,88626E+17;RT @mazNOT: disebut #AlayAbabil gak mau.. tapi kelakuannya ngeliatin. #masalahmental RT @PRFMnews @SiscaElin @ridwankamil https://t.co/sVnd…;;;l;l;Bukan Keluhan;-;-;-
6,88627E+17;Usul @ridwankamil @dishub_kotabdg bikin shuttle  Cikapayang - Biofarma naik turun Paspati, utk lengkapi angkot di kedua sisi Cikapundung.;;;l;l;Bukan Keluhan;-;-;-
6,8863E+17;RT @mazNOT: disebut #AlayAbabil gak mau.. tapi kelakuannya ngeliatin. #masalahmental RT @PRFMnews @SiscaElin @ridwankamil https://t.co/sVnd…;;;l;l;Bukan Keluhan;-;-;-
6,8863E+17;RT @mazNOT: disebut #AlayAbabil gak mau.. tapi kelakuannya ngeliatin. #masalahmental RT @PRFMnews @SiscaElin @ridwankamil https://t.co/sVnd…;;;l;l;Bukan Keluhan;-;-;-
6,8863E+17;RT @mazNOT: disebut #AlayAbabil gak mau.. tapi kelakuannya ngeliatin. #masalahmental RT @PRFMnews @SiscaElin @ridwankamil https://t.co/sVnd…;;;l;l;Bukan Keluhan;-;-;-
6,88634E+17;Begitu Rajamantri Kaler terhubung dgn Salendro-Karawitan, berdirilah bangunan liar hingga ujung Jl.Batu Api @Satpolppbdg;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";bangunan liar non permanen;Jalan Batu Api ;-
6,88637E+17;RT @soowooBDG: @dbmpkotabdg @se_bdg @diskamtam Sepertinya bukan. Itu endapan sedimen setelah genangan air surut bagi yg sering lewat lokasi…;;;l;l;Bukan Keluhan;-;-;-
6,88637E+17;Mohon segera dibantu pak @Dinsos_BDG @Bandung_Dinkes  https://t.co/iAwTl9oye7;;;l;l;Bukan Keluhan;-;-;-
6,88638E+17;@infobdg @reginaoktavm @Dinsos_BDG klo takut buat nolongin sendiri setidaknya minta dibantu sm polisi/security,kan byk security/polisi distu;;;l;l;Bukan Keluhan;-;-;-
6,88638E+17;pmasalahan sosial bdg yg sulit diatasi yg aku tau: manusia silver,monyet,selfie me rusak,penumpang angkot merokok,buang sampah @Satpolppbdg;;;l;l;Bukan Keluhan;-;-;-
6,88644E+17;@disdik_bandung @ridwankamil Anak saya kls 3 sma dpt dana 1 juta dari program indonesia pintar tp uang tsb di minta kembali oleh guru.;k;;;k;Pendidikan;pungutan liar;-;-
6,88647E+17;@infobdg @reginaoktavm @Dinsos_BDG duh komen yg diatas pada so iye,coba klo anda di posisi yg upload photo,apakah anda2 akan turun membantu?;;;l;l;Bukan Keluhan;-;-;-
6,88651E+17;Lapor @ridwankamil @dbmpkotabdg @PemkotBandung keramik pendistrian rusak di jl perintis kemerdekaan https://t.co/4r5ebR3461;k;;;k;Infrastruktur;trotoar;Jalan Perintis Kemerdekaan ;-
6,88652E+17;@shaliihah @ridwankamil @PemkotBandung trm ksh infonya, trotoar bukan untuk parkir bis cc @IWGinting;k;;;k;Perhubungan;parkir sembarangan;-;-
6,88653E+17;@ridwankamil Kang Emil Satpol PP udah diberhentikannya kerjanya. Soal PKL makin Banyak aja di kepatihan Dewi sartika. baguslah kalau sudah;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";PKL;Kepatihan Dewi Sartika ;-
